id,fips5,totalpop,countbelow200pct,State,Housingperpov200,Businessperemp,ImpactFinanceperpov200,CommDevOtherperpov200,z_Housing,z_ImpactFinance,z_CommDevOther,z_Business,z_GlobalCapacity,popsize_bin,Housing_ptile,Housing_rank,Business_ptile,Business_rank,ImpactFinance_ptile,ImpactFinance_rank,CommDevOther_ptile,CommDevOther_rank,GlobalCapacity_ptile,GlobalCapacity_rank,CoreLogic_200pov,CountyName
718,37137,12982,4618,NC,0,NA,215.0281525,0,-0.729276597,-0.146853507,-0.695724487,NA,NA,1,1,274,NA,NA,83,71,1,285.5,NA,NA,41873.3125,Pamlico
719,37141,55166,20494,NC,0,9663.609375,27.32507133,0,-0.729276597,-0.356352061,-0.695724487,0.114452042,-0.416725278,2,1,172,67,66,33,134,1,173,25,150,8092.887207,Pender
720,37145,39262,16198,NC,0,NA,106.3520203,0,-0.729276597,-0.26814875,-0.695724487,NA,NA,1,1,274,NA,NA,73,110,1,285.5,NA,NA,7640.692871,Person
721,37147,173798,75005,NC,24.51152992,13658.91406,67.02233124,12.79074192,-0.48946932,-0.312045276,-0.532819271,1.471275687,0.034235455,3,31,214,92,27,33,208,26,230,60,125,10599.5752,Pitt
722,37151,142370,60060,NC,19.21090508,11233.38867,82.85564423,0,-0.541327715,-0.294373453,-0.695724487,0.647556245,-0.220967352,3,26,231,75,80,39,192,1,293.5,34,207,10203.43164,Randolph
723,37157,92300,39534,NC,16.63803291,10985.36035,55.14241028,18.97101212,-0.566499293,-0.325304657,-0.454106241,0.56332469,-0.195646375,2,39,122,80,41,47,106,40,119,53,95,9624.823242,Rockingham
724,37159,138361,56088,NC,29.30506134,8150.23291,145.3154907,6.6266675,-0.442572057,-0.224660963,-0.611326039,-0.399497479,-0.41951412,3,33,209,36,200,54,143,20,251,12,275,12741.29883,Rowan
725,37169,46661,17518,NC,9.873501778,NA,18.8805809,0,-0.632679701,-0.365777075,-0.695724487,NA,NA,1,64,143,NA,NA,51,197,1,285.5,NA,NA,1177.843994,Stokes
726,37179,213422,54924,NC,5.719466686,13587.27734,132.1103668,0,-0.673320532,-0.239399433,-0.695724487,1.446947575,-0.040374219,3,16,261,91,28,51,154,1,293.5,53,146,16114.99805,Union
727,37183,976019,250753,NC,94.80522156,13111.67383,414.5923462,36.8446846,0.198245376,0.075883441,-0.226463929,1.285430431,0.333273828,5,44,77,93,10,58,58,17,113,57,59,53949.02734,Wake
728,37191,124355,54886,NC,15.2923193,11584.46094,99.37466431,17.56925964,-0.579665005,-0.275936306,-0.471959203,0.766781986,-0.140194625,3,21,247,78,70,43,178,32,212,44,176,21911.31641,Wayne
729,37197,37971,17119,NC,22.66491127,NA,29.16934395,0,-0.507535636,-0.354293615,-0.695724487,NA,NA,1,69,126,NA,NA,56,176,1,285.5,NA,NA,9275.707031,Yadkin
730,38015,88223,17466,ND,25.62482834,5932.397949,3356.147461,30.60325623,-0.478577435,3.359002352,-0.305955887,-1.152684331,0.35544616,2,47,106,23,154,99,3,51,98,87,26,119440.7422,Burleigh
731,38017,162500,44121,ND,83.20663452,21567.75,2217.626465,39.78060532,0.084771201,2.088279963,-0.189071521,4.157152176,1.535282969,3,63,117,100,2,97,10,56,138,99,4,88177.07813,Cass
732,38035,68979,21891,ND,45.06418228,16882.07227,3579.854248,161.3130951,-0.288393527,3.608685255,1.358788133,2.565874815,1.811238647,2,58,85,99,2,100,1,98,5,100,1,69830.55469,Grand Forks
733,38059,28985,5777,ND,175.9688416,NA,2540.369629,128.4324036,0.992305458,2.448498964,0.940013707,NA,NA,1,93,30,NA,NA,98,9,88,49,NA,NA,173215.7656,Morton
734,38065,1819,433,ND,0,NA,945.4133911,0,-0.729276597,0.668341696,-0.695724487,NA,NA,1,1,274,NA,NA,93,28,1,285.5,NA,NA,72509.76563,Oliver
735,38085,4380,2577,ND,0,NA,17.75902176,0,-0.729276597,-0.367028892,-0.695724487,NA,NA,1,1,274,NA,NA,50,201,1,285.5,NA,NA,17.75902176,Sioux
736,39003,105196,39073,OH,75.44000244,8893.443359,55.56266403,104.0304413,0.008786757,-0.324835598,0.629225969,-0.147099838,0.041519322,3,59,130,44,174,31,216,91,31,61,123,17169.82031,Allen
737,39013,69560,22605,OH,15.5556345,7978.717285,0,0,-0.577088892,-0.386850029,-0.695724487,-0.457744986,-0.529352069,2,38,124,44,111,1,192.5,1,173,15,169,21264.625,Belmont
738,39015,44247,16814,OH,15.40359211,NA,26.06845474,0,-0.578576386,-0.357754588,-0.695724487,NA,NA,1,65,140,NA,NA,54,182,1,285.5,NA,NA,14099.42969,Brown
739,39017,372538,104580,OH,56.62031174,12735.12988,10.829422,70.98744965,-0.175334722,-0.374763131,0.208384454,1.157554388,0.20396024,4,43,74,89,15,1,127,65,45,60,52,27886.13281,Butler
740,39019,28361,10331,OH,67.75723267,NA,64.55154419,38.68920517,-0.066377223,-0.314802974,-0.202971786,NA,NA,1,82,74,NA,NA,66,136,70,122,NA,NA,13816.03613,Carroll
741,39023,136827,51955,OH,150.0253143,11931.79199,201.8503113,167.497345,0.738488317,-0.161561504,1.437551856,0.884737194,0.724803984,3,85,49,82,58,61,122,98,9,94,20,9483.740234,Clark
742,39025,200285,52167,OH,118.9821167,10623.2334,30.25916862,4.964690208,0.43477878,-0.353077263,-0.632493258,0.440344721,-0.027611755,3,75,78,67,103,19,253,16,262,55,140,11649.88477,Clermont
743,39035,1263189,460406,OH,206.8517761,9945.453125,928.7107544,238.2944794,1.294447064,0.649699628,2.339236975,0.210167453,1.123387814,5,85,21,58,57,86,20,95,7,92,11,8545.291992,Cuyahoga
744,39041,185433,24177,OH,182.0290222,12118.59863,83.59783936,0.392935425,1.051594973,-0.293545067,-0.690719962,0.948177576,0.253876865,3,90,33,84,52,40,189,11,276,77,72,30380.42188,Delaware
745,39045,149112,39919,OH,149.2761078,9463.888672,25.66403198,12.6377306,0.731158495,-0.358205974,-0.534768045,0.046625979,-0.028797386,3,84,50,52,151,17,260,26,231,55,141,15975.68359,Fairfield
746,39049,1215761,414899,OH,247.5189209,12516.63086,313.0510559,52.36397171,1.692312002,-0.037448496,-0.028807502,1.083351135,0.677351773,5,90,14,91,13,44,77,35,89,81,26,10873.30078,Franklin
747,39051,42485,10753,OH,69.62447357,NA,0,11.97805309,-0.04810917,-0.386850029,-0.543169796,NA,NA,1,83,71,NA,NA,1,333.5,62,154,NA,NA,14329.06348,Fulton
748,39055,93874,20591,OH,2.857073545,10070.50977,30.83871651,38.8519249,-0.701324582,-0.352430403,-0.200899363,0.252637267,-0.250504255,2,28,144,73,54,35,129,58,85,47,106,16103.4375,Geauga
749,39057,164192,42763,OH,11.6923275,11627.38965,69.96679688,13.53872108,-0.61488533,-0.308758914,-0.523292899,0.781360745,-0.1663941,3,19,254,78,69,35,202,28,226,39,190,14931.90234,Greene
750,39061,804194,275592,OH,315.5546875,13828.29395,1630.820557,302.7588501,2.357936382,1.433336139,3.160266638,1.528797865,2.120084286,5,95,8,96,6,93,10,97,5,98,3,5562.016113,Hamilton
751,39073,28914,11247,OH,41.66580582,NA,13.6036272,0,-0.321641356,-0.371666789,-0.695724487,NA,NA,1,74,105,NA,NA,47,212,1,285.5,NA,NA,1634.618774,Hocking
752,39081,68053,25380,OH,81.72067261,6927.214355,10.95350647,76.67044067,0.070233367,-0.37462464,0.280764043,-0.814840138,-0.20961684,2,71,59,32,136,23,154,80,41,52,97,10.95350647,Jefferson
753,39085,229437,53999,OH,28.34806061,9695.958984,117.7378082,58.17680359,-0.451934844,-0.255440891,0.045225769,0.125438109,-0.134177968,3,32,211,55,140,48,163,72,87,44,175,12792.99414,Lake
754,39087,61827,24240,OH,14.43894386,7423.003418,715.8942261,0,-0.588013947,0.412171513,-0.695724487,-0.646467924,-0.379508704,2,36,127,40,119,90,20,1,173,31,138,10767.12207,Lawrence
755,39089,168693,48369,OH,157.3534851,13269.26758,101.5947189,50.16173935,0.810183108,-0.273458451,-0.05685553,1.338949919,0.454704762,3,86,46,90,32,44,175,66,107,89,37,14938.26172,Licking
756,39093,303152,89485,OH,105.2928085,7551.406738,298.264801,54.93582916,0.300850153,-0.053951684,0.003948136,-0.602861583,-0.088003747,4,63,48,24,98,56,57,49,66,29,91,9498.204102,Lorain
757,39095,436261,173571,OH,163.7418823,10044.34766,196.3880768,101.6279907,0.872683644,-0.167658001,0.598627925,0.243752494,0.386851519,4,83,22,54,59,39,79,80,26,79,28,10069.57422,Lucas
758,39097,43456,9949,OH,45.92420578,NA,147.8212891,0,-0.279979527,-0.221864209,-0.695724487,NA,NA,1,75,100,NA,NA,77,93,1,285.5,NA,NA,26195.72266,Madison
759,39099,234550,88558,OH,59.14664459,9695.350586,30.66916656,121.2313309,-0.150618464,-0.352619648,0.848299563,0.125231504,0.117573239,3,51,152,55,141,19,252,94,19,68,100,8400.948242,Mahoning
760,39103,174831,34163,OH,36.56869888,9117.408203,52.5229187,17.20516396,-0.371508628,-0.328228325,-0.476596385,-0.071040362,-0.311843425,3,38,195,47,165,30,219,31,214,21,245,3857.719238,Medina
761,39109,103517,31768,OH,23.87743568,11311.53906,0.084519014,0,-0.495672971,-0.386755675,-0.695724487,0.674096465,-0.226014167,3,31,217,75,78,1,308,1,293.5,32,211,13239.51172,Miami
762,39113,533763,200060,OH,119.5171356,12469.68066,448.8058472,163.7320099,0.440013111,0.1140697,1.389595866,1.067406654,0.752771318,5,58,58,90,14,61,54,86,20,83,24,7847.182617,Montgomery
763,39117,34996,10035,OH,73.04444122,NA,14.2779274,0,-0.014650093,-0.370914191,-0.695724487,NA,NA,1,84,64,NA,NA,48,208,1,285.5,NA,NA,7780.758789,Morrow
764,39127,36025,14886,OH,111.5940933,NA,99.33434296,0,0.362498432,-0.275981307,-0.695724487,NA,NA,1,89,46,NA,NA,72,113,1,285.5,NA,NA,3177.608643,Perry
765,39129,56515,14953,OH,116.7426224,5106.882324,2.474419832,0,0.412868798,-0.384088278,-0.695724487,-1.433033228,-0.524994314,2,80,40,12,175,13,173,1,173,16,168,39299.8125,Pickaway
766,39133,161897,48599,OH,125.2345352,7319.29541,797.1323242,12.50518227,0.495949,0.502842724,-0.536456227,-0.681687653,-0.054838039,3,77,73,22,242,91,29,25,233,51,152,17617.73242,Portage
767,39139,122312,44768,OH,60.37839508,9283.652344,70.22380829,37.38188553,-0.138567701,-0.308472067,-0.219622046,-0.014583097,-0.170311227,3,52,151,50,157,36,201,54,144,39,191,18859.67578,Richland
768,39151,374979,122642,OH,66.45832825,7540.852539,16.93628311,122.1955643,-0.079084992,-0.367947161,0.860580206,-0.606445849,-0.048224449,4,47,69,23,99,3,125,88,16,36,82,8909.691406,Stark
769,39153,541847,170399,OH,165.5807953,10087.92383,235.2307739,165.484314,0.890674531,-0.124305017,1.411913514,0.258551151,0.609208524,5,73,37,60,55,31,94,88,17,77,32,12624.99512,Summit
770,39155,206373,74480,OH,145.3266144,8197.594727,3.148805141,87.14693451,0.69251883,-0.38333559,0.414194554,-0.383413196,0.08499115,3,82,58,37,198,4,298,87,42,65,110,9750.044922,Trumbull
771,39159,53470,11833,OH,449.2827759,11011.59961,9.270683289,0,3.666258335,-0.376502842,-0.695724487,0.572235644,0.79156667,2,97,6,80,40,20,159,1,173,96,9,30551.07227,Union
772,39165,219916,34135,OH,88.21572876,17114.92188,43.59226608,63.4287262,0.13377741,-0.33819595,0.112115197,2.644951582,0.638162076,3,65,111,99,5,26,230,76,75,93,24,15143.30078,Warren
773,39173,128885,35672,OH,48.89361572,11501.12891,54.56940842,38.32966995,-0.250928462,-0.325944185,-0.207550898,0.738482058,-0.011485372,3,44,174,77,74,30,218,55,142,57,134,23195.33203,Wood
774,40017,126193,29334,OK,170.9766846,7906.382324,51.42159271,0,0.943464994,-0.329457521,-0.695724487,-0.482310265,-0.141006827,3,88,40,31,214,30,220,1,293.5,43,177,29285.15625,Canadian
775,40027,268614,77734,OK,9.766523361,7185.569824,19.19049644,26.78714561,-0.633726358,-0.36543119,-0.354558557,-0.727101445,-0.520204365,4,5,122,20,103,5,122,14,111,4,123,19232.92969,Cleveland
776,40031,125531,47340,OK,99.99059296,9998.8125,418.4197693,3.554368496,0.248976201,0.080155291,-0.650455356,0.228288546,-0.023258829,3,68,100,59,128,79,67,14,268,56,138,10704.15723,Comanche
777,40033,6112,2421,OK,0,NA,0.437835604,0,-0.729276597,-0.386361331,-0.695724487,NA,NA,1,1,274,NA,NA,33,266,1,285.5,NA,NA,20953.19727,Cotton
778,40037,70761,27180,OK,40.06549072,7320.345215,4.538415909,30.67666626,-0.337297946,-0.381784618,-0.305020928,-0.681331098,-0.42635864,2,55,91,38,124,16,168,52,97,24,152,17903.8418,Creek
779,40051,53612,18851,OK,22.17163086,4516.407715,33.28735733,0,-0.512361586,-0.349697441,-0.695724487,-1.633561015,-0.797836125,2,43,113,8,184,36,127,1,173,3,193,24018.60742,Grady
780,40079,49899,23596,OK,163.6673584,NA,336.6515808,0,0.87195456,-0.011107555,-0.695724487,NA,NA,1,92,32,NA,NA,86,56,1,285.5,NA,NA,16380.13477,Le Flore
781,40081,34504,13275,OK,4.130696774,NA,23.9698925,11.29943466,-0.688864172,-0.360096812,-0.551812828,NA,NA,1,63,148,NA,NA,53,186,61,157,NA,NA,13949.61914,Lincoln
782,40083,44493,12988,OK,38.38643265,NA,0,0,-0.353724927,-0.386850029,-0.695724487,NA,NA,1,73,110,NA,NA,1,333.5,1,285.5,NA,NA,20229.41602,Logan
783,40087,36512,9924,OK,60.45344543,NA,9.662938118,0,-0.137833446,-0.376065046,-0.695724487,NA,NA,1,79,86,NA,NA,44,222,1,285.5,NA,NA,24940.4043,Mcclain
784,40109,754480,288388,OK,44.74757385,11251.93457,473.9942627,58.40562439,-0.291491032,0.142182916,0.048140071,0.653854489,0.138171613,5,14,117,77,32,63,51,42,80,38,84,33005.06641,Oklahoma
785,40111,39446,17153,OK,0.058298841,NA,7.951145649,0,-0.728706241,-0.377975613,-0.695724487,NA,NA,1,62,152,NA,NA,44,225,1,285.5,NA,NA,8849.120117,Okmulgee
786,40113,48054,17197,OK,17.71570587,NA,22.09931946,5.99518013,-0.555955946,-0.362184614,-0.619368792,NA,NA,1,67,131,NA,NA,52,190,58,166,NA,NA,27695.09375,Osage
787,40117,16499,6228,OK,0,NA,0.481695563,0,-0.729276597,-0.386312395,-0.695724487,NA,NA,1,1,274,NA,NA,33,265,1,285.5,NA,NA,8115.013672,Pawnee
788,40131,89190,24135,OK,8.545804977,10763.81055,24.28406906,14.50176048,-0.645669162,-0.359746158,-0.511027455,0.488085359,-0.257089347,2,32,135,78,44,31,138,38,124,46,107,25166.12109,Rogers
789,40135,41464,20066,OK,230.0849762,NA,56.66017151,0,1.521747947,-0.323610663,-0.695724487,NA,NA,1,97,15,NA,NA,63,150,1,285.5,NA,NA,7528.859375,Sequoyah
790,40143,623335,218689,OK,88.41204834,11113.17773,627.2771606,144.2856293,0.135698095,0.313264519,1.141923308,0.60673207,0.549404502,5,42,79,72,38,76,34,81,27,73,37,34523.21484,Tulsa
791,40145,75391,23570,OK,859.1430054,9679.793945,47.33712387,22.30761719,7.676104546,-0.334016263,-0.411610633,0.119948395,1.762606502,2,100,1,68,64,46,108,44,112,99,2,12183.62695,Wagoner
792,41003,86495,31509,OR,70.37484741,3622.628906,196.5113068,110.326149,-0.040767927,-0.167520463,0.709409237,-1.937092423,-0.358992904,2,69,63,3,193,69,63,91,18,33,134,19879.0957,Benton
793,41005,389438,95915,OR,90.66199493,8828.375977,447.8834534,49.20888138,0.157710344,0.113040201,-0.068991303,-0.169197023,0.008140555,4,57,56,40,78,72,36,43,73,43,74,47188.74219,Clackamas
794,41009,49389,16382,OR,30.52130318,NA,453.0437622,105.9008636,-0.430673033,0.118799709,0.653047979,NA,NA,1,71,115,NA,NA,89,47,85,62,NA,NA,17787.19922,Columbia
795,41017,166622,55999,OR,102.6913528,9420.027344,973.2717285,16.91846085,0.27539894,0.699434876,-0.480247915,0.031730473,0.131579101,3,70,96,51,154,93,23,31,215,70,96,34056.98438,Deschutes
796,41029,208363,86969,OR,58.06113815,7519.438965,204.6519623,22.13873482,-0.161238462,-0.15843454,-0.413761556,-0.613717973,-0.336788118,3,51,155,25,233,61,121,38,194,19,253,20448.05859,Jackson
797,41033,83409,38869,OR,23.34446526,5628.356445,275.5730896,42.0643692,-0.500887275,-0.079278283,-0.159985095,-1.255938172,-0.499022216,2,44,111,20,160,75,51,59,83,19,162,14641.75684,Josephine
798,41039,357060,145599,OR,114.6640472,8451.550781,753.6464844,78.51573944,0.392533183,0.454307437,0.304266125,-0.297168583,0.213484541,4,68,42,36,83,86,18,71,38,63,48,19475.73438,Lane
799,41043,118971,48132,OR,29.34675407,5023.385254,970.6121826,8.296043396,-0.442164153,0.696466506,-0.590064585,-1.461389184,-0.449287862,3,33,208,7,290,93,24,21,247,10,281,17798.86523,Linn
800,41047,323259,130354,OR,40.20138168,5986.196289,163.0021667,34.99422836,-0.335968465,-0.204920575,-0.25003168,-1.134414196,-0.481333733,4,28,93,13,112,29,91,28,93,7,120,18407.75391,Marion
801,41051,768418,273818,OR,197.4375153,8984.600586,775.3336182,112.1430893,1.202343106,0.478512824,0.732550085,-0.116142437,0.574315906,5,84,23,43,77,83,24,71,40,75,35,29936.61914,Multnomah
802,41053,77264,27689,OR,153.5461273,4307.677246,86.02282715,30.14606094,0.77293402,-0.29083851,-0.311778814,-1.704446912,-0.383532554,2,87,27,6,187,56,89,51,99,30,139,21965.97656,Polk
803,41067,556210,152563,OR,59.17378235,9112.060547,230.8344574,40.11040497,-0.15035297,-0.129211813,-0.184871137,-0.072856449,-0.13432309,5,23,105,46,74,30,96,25,103,18,112,39665.27734,Washington
804,41071,101119,34134,OR,91.40194702,6226.615723,102.8006668,62.41577148,0.164949626,-0.272112489,0.099214025,-1.052766681,-0.265178889,3,66,107,12,273,45,171,76,77,29,223,34214.14844,Yamhill
805,42001,101767,24142,PA,41.30912018,9876.633789,613.0579224,50.34716034,-0.325130969,0.297394186,-0.054493975,0.186796099,0.026141334,3,41,184,57,135,87,41,67,105,60,126,22655.13281,Adams
806,42003,1231145,339183,PA,218.5827484,11194.68359,724.8675537,318.9820862,1.409216404,0.422186792,3.366888762,0.634411812,1.458175898,5,87,19,75,35,78,30,98,4,95,7,11066.05762,Allegheny
807,42005,67979,22250,PA,59.26427078,5266.361816,96.2424469,20.43874168,-0.149467677,-0.279432207,-0.435412973,-1.378873229,-0.560796499,2,66,68,16,168,57,86,42,116,14,172,13825.53125,Armstrong
808,42007,169785,49644,PA,23.92646027,8381.400391,64.28514862,94.67346191,-0.495193332,-0.315100282,0.510053754,-0.320991963,-0.155307949,3,31,216,39,191,33,210,90,34,41,185,10639.2793,Beaver
809,42011,413965,125046,PA,14.90415287,12501.94727,449.3981323,196.4727783,-0.583462596,0.11473076,1.806588173,1.078364491,0.604055226,4,11,115,86,18,73,35,97,4,89,15,16445.75977,Berks
810,42013,126448,44550,PA,40.65034485,11989.36914,34.8935318,113.4968796,-0.331576079,-0.347904772,0.749792218,0.904290617,0.243650496,3,40,187,82,57,23,241,93,23,76,75,11479.7168,Blair
811,42017,626583,104840,PA,65.29160309,10890.52051,212.5808105,70.9181366,-0.090499587,-0.149585024,0.20750168,0.531116664,0.124633431,5,29,97,69,42,26,102,53,64,37,86,31000.69336,Bucks
812,42019,185689,39897,PA,181.8701782,10032.09766,129.1981659,12.20301628,1.050040841,-0.242649779,-0.540304661,0.239592329,0.126669675,3,90,34,60,125,50,158,25,235,69,97,25544.03906,Butler
813,42021,139381,47251,PA,10.22200584,9117.932617,50.81892395,122.070343,-0.629270136,-0.33013016,0.858985364,-0.070862271,-0.042819299,3,17,258,48,164,29,222,95,18,53,147,50.81892395,Cambria
814,42025,64634,20516,PA,0,5607.915527,36.62668228,24.01903534,-0.729276597,-0.345970362,-0.389813721,-1.262880087,-0.681985199,2,1,172,19,161,38,123,45,109,5,189,15373.53516,Carbon
815,42027,157823,48343,PA,73.84095001,11580.07031,227.926712,38.77772522,-0.00685749,-0.132457197,-0.201844379,0.765290916,0.10603296,3,58,132,78,71,66,108,55,140,68,102,24987.74219,Centre
816,42029,509797,86272,PA,95.91519928,11152.4541,138.2797089,87.91114807,0.209104791,-0.232513726,0.423927724,0.620070457,0.255147308,5,45,76,74,36,16,115,63,51,52,66,51681.41406,Chester
817,42037,66912,22349,PA,90.80755615,7095.864746,0.729115367,2.6846838,0.159134433,-0.386036247,-0.661531866,-0.757565737,-0.411499858,2,73,54,34,132,7,185,27,146,26,148,19059.01563,Columbia
818,42041,241427,51689,PA,11.4977293,10317.73926,133.4616089,70.26967621,-0.616789162,-0.237891287,0.199242771,0.336597532,-0.079710037,3,18,255,63,116,51,153,80,63,50,158,20034.61133,Cumberland
819,42043,271094,80768,PA,6.84867239,8728.141602,310.7224731,44.22551727,-0.66227299,-0.040047467,-0.132460326,-0.203237072,-0.259504467,4,4,124,38,80,58,55,36,82,18,106,26318.86719,Dauphin
820,42045,561683,134933,PA,155.4599457,9197.867188,433.9658508,170.8537903,0.791657746,0.097506531,1.480300188,-0.043716125,0.581437111,5,70,41,46,73,59,57,89,15,75,34,18700.00977,Delaware
821,42049,279858,96659,PA,47.73361588,10712.10742,294.9091797,147.8045807,-0.262277246,-0.05769695,1.186741233,0.470526755,0.334323436,4,36,83,65,46,55,58,90,13,73,35,7330.622559,Erie
822,42051,134851,52331,PA,63.07924652,12957.86426,224.4794312,56.60858154,-0.11214406,-0.136304766,0.02525261,1.23319602,0.252499938,3,53,148,89,35,65,111,72,89,77,73,4513.191895,Fayette
823,42055,152285,44720,PA,90.85894775,9283.345703,101.5173721,53.00489044,0.159637213,-0.273544788,-0.020644646,-0.014687234,-0.037309863,3,66,108,50,158,44,176,69,99,54,143,20469.73828,Franklin
824,42069,213459,71274,PA,77.37995148,10945.57129,32.15388489,178.2783813,0.027766148,-0.35096252,1.57486105,0.549812138,0.450369209,3,60,126,71,91,20,249,98,7,88,39,21458.91016,Lackawanna
825,42071,530216,149793,PA,116.7648163,11282.48926,625.1623535,61.73995972,0.413085938,0.310904145,0.090606764,0.664231002,0.369706959,5,56,60,78,31,75,35,45,76,61,54,20427.19727,Lancaster
826,42075,135776,39277,PA,0,7470.255371,36.28958511,78.54030609,-0.729276597,-0.346346617,0.30457899,-0.630420983,-0.350366294,3,1,291,25,234,23,239,83,53,17,258,20208.56055,Lebanon
827,42077,356756,106193,PA,12.46614647,12132.40723,79.73986816,71.46471405,-0.607314706,-0.297851026,0.214462981,0.952867031,0.065541074,4,8,118,83,23,15,110,67,43,48,67,19176.02734,Lehigh
828,42079,320095,109049,PA,38.55135727,10158.80078,172.9747009,239.7016907,-0.352111399,-0.193790063,2.357159376,0.282621294,0.523469806,4,26,96,57,56,33,86,99,2,86,19,10385.51367,Luzerne
829,42081,116656,37686,PA,4.690919876,7343.799805,468.1542358,6.906054974,-0.683383226,0.135664761,-0.607767701,-0.673365831,-0.457212985,3,15,265,23,240,81,62,20,250,9,283,11046.1377,Lycoming
830,42085,115320,36831,PA,100.2185211,10526.21387,803.2546387,27.98060417,0.25120613,0.50967592,-0.339358449,0.407396436,0.207230002,3,69,98,66,106,91,28,43,178,74,82,16523.89063,Mercer
831,42089,167881,51915,PA,240.8372955,6923.368652,2.842627287,10.35275936,1.626942635,-0.383677304,-0.563869834,-0.816146195,-0.034187675,3,95,17,18,255,4,299,22,243,55,142,14604.90332,Monroe
